Comment,DataSet/Point,Oxides,K2O,CaO,TiO2,MnO,FeO,Na2O,MgO,SiO2,Al2O3,Total,Anorthite,Weight Percent,K,Ca,Ti,Mn,Fe,Na,Mg,Si,Al,O,Total.1,Detection Limit,K.1,Ca.1,Ti.1,Mn.1,Fe.1,Na.1,Mg.1,Si.1,Al.1,O.1,Standard Deviation,K.2,Ca.2,Ti.2,Mn.2,Fe.2,Na.2,Mg.2,Si.2,Al.2,O.2,X,Y,Z,Beam X,Beam Y,Distance (µ),Mean Z,Point#,Date,CationSum
T7_plag3_rtoc,1 / 13 . ,,0.0225,17.5112,0.0257,0.012,0.638,1.6728,0.1099,45.8509,32.8087,98.6518,85.26144804,,0.0187,12.5152,0.0154,0.0093,0.4959,1.2409,0.0663,21.4319,17.3638,45.4944,98.6518,,410,687,146,248,148,558,86,743,459,,,0.0361,0.3485,0.0126,0.0209,0.0212,0.1176,0.0082,0.4233,0.2844,,-9660.7,2999.9,158, , ,60.01,11.683,13,17/7/2021 1:07:25 PM,
T7_plag3_rtoc,1 / 14 . ,,0.0192,17.0027,0.0267,0.0006,0.6434,1.9748,0.1153,45.4568,32.36,97.5995,82.63273751,,0.016,12.1517,0.016,0.0005,0.5001,1.465,0.0695,21.2477,17.1263,45.0067,97.5995,,380,683,147,258,150,566,86,756,481,,,0.0334,0.3427,0.0127,0.0215,0.0213,0.1266,0.0083,0.4218,0.2826,,-9661,3004.9,158, , ,65.01,11.5382,14,17/7/2021 1:13:43 PM,
T7_plag3_rtoc,1 / 15 . ,,0.0118,17.1308,0.031,-0.0109,0.6393,1.7833,0.1102,45.1868,32.669,97.5512,84.14859891,,0.0098,12.2433,0.0186,-0.0085,0.497,1.3229,0.0664,21.1215,17.2898,44.9904,97.5512,,413,709,145,264,152,567,86,735,456,,,0.0352,0.3446,0.0126,0.0216,0.0213,0.1211,0.0083,0.4203,0.2838,,-9661.3,3009.9,158.1, , ,70.01,11.5391,15,17/7/2021 1:19:59 PM,
T7_plag3_rtoc,1 / 16 . ,,0.0261,17.4214,0.0313,0.0102,0.6271,1.6499,0.1085,45.4373,32.6326,97.9443,85.36972603,,0.0216,12.451,0.0187,0.0079,0.4875,1.224,0.0655,21.2386,17.2706,45.1591,97.9443,,357,661,145,252,150,536,87,754,463,,,0.0323,0.3472,0.0126,0.0212,0.0211,0.1161,0.0083,0.4215,0.2836,,-9661.6,3014.9,158.2, , ,75.01,11.6009,16,17/7/2021 1:26:16 PM,
T7_plag3_rtoc,1 / 17 . ,,0.0037,17.2917,0.0149,0.017,0.6327,1.772,0.1099,45.63,32.5937,98.0656,84.35696634,,0.0031,12.3583,0.0089,0.0132,0.4918,1.3145,0.0663,21.3287,17.25,45.2309,98.0656,,413,712,150,255,151,564,87,735,484,,,0.0343,0.3464,0.0128,0.0217,0.0212,0.1207,0.0083,0.4223,0.2837,,-9661.9,3019.9,158.3, , ,80.01,11.6049,17,17/7/2021 1:32:33 PM,
T7_plag3_rtoc,1 / 18 . ,,-0.0156,17.261,0.0214,-0.0006,0.6473,1.9136,0.1215,45.5219,32.7856,98.2559,83.29078119,,-0.013,12.3363,0.0128,-0.0005,0.5032,1.4196,0.0733,21.2781,17.3515,45.2946,98.2559,,443,684,149,252,147,574,85,781,466,,,0.0348,0.3457,0.0128,0.0209,0.0212,0.1252,0.0083,0.4225,0.2846,,-9662.2,3024.8,158.4, , ,85.01,11.6215,18,17/7/2021 1:38:48 PM,
T7_plag3_rtoc,1 / 19 . ,,0.0353,17.074,0.0273,0.0102,0.6209,1.8095,0.1233,45.7834,32.6292,98.1131,83.90829047,,0.0293,12.2027,0.0164,0.0079,0.4827,1.3424,0.0743,21.4004,17.2687,45.2883,98.1131,,332,655,147,248,153,559,85,745,469,,,0.0316,0.3432,0.0127,0.0209,0.0212,0.1216,0.0084,0.4232,0.2837,,-9662.5,3029.8,158.4, , ,90.01,11.5978,19,17/7/2021 1:45:04 PM,
T7_plag3_rtoc,1 / 20 . ,,0.031,17.0369,0.0241,0.0036,0.6447,1.7765,0.1105,45.233,32.548,97.4084,84.12623054,,0.0257,12.1762,0.0145,0.0028,0.5011,1.3179,0.0667,21.1431,17.2258,44.9346,97.4083,,360,690,150,254,148,540,84,715,465,,,0.0332,0.3432,0.0129,0.0212,0.0212,0.1201,0.0082,0.4202,0.2833,,-9662.8,3034.8,158.5, , ,95.01,11.5214,20,17/7/2021 1:51:19 PM,
T7_plag3_rtoc,1 / 21 . ,,0.0281,16.8222,0.0281,-0.001,0.6445,1.8909,0.1306,46.1905,32.6467,98.3806,83.09760399,,0.0233,12.0228,0.0168,-0.0008,0.501,1.4028,0.0788,21.5907,17.278,45.4673,98.3806,,359,688,148,261,151,575,85,757,458,,,0.0327,0.3408,0.0127,0.0217,0.0214,0.1245,0.0084,0.4254,0.2836,,-9663.1,3039.8,158.6, , ,100.01,11.6127,21,17/7/2021 1:57:37 PM,
T7_plag3_rtoc,1 / 22 . ,,0.0143,16.6785,0.0309,0.001,0.6212,2.1072,0.1274,46.485,32.1456,98.2111,81.39183287,,0.0118,11.92,0.0185,0.0008,0.4829,1.5632,0.0768,21.7283,17.0128,45.3959,98.2111,,395,696,146,260,150,579,86,756,463,,,0.034,0.3393,0.0127,0.0216,0.0211,0.1307,0.0085,0.4267,0.2813,,-9663.4,3044.8,158.7, , ,105.01,11.5826,22,17/7/2021 2:03:53 PM,
T7_plag3_rtoc,1 / 23 . ,,0.0281,16.5212,0.0314,-0.0015,0.6394,2.23,0.1394,46.823,31.8189,98.2299,80.36960242,,0.0233,11.8076,0.0188,-0.0012,0.497,1.6544,0.084,21.8863,16.8399,45.4197,98.2299,,393,644,146,254,149,587,85,748,469,,,0.0354,0.3368,0.0127,0.0211,0.0212,0.1343,0.0085,0.4281,0.2798,,-9663.7,3049.8,158.8, , ,110.01,11.5779,23,17/7/2021 2:10:10 PM,
T7_plag3_rtoc,1 / 24 . ,,0.0072,16.4848,0.0349,-0.0018,0.6479,2.0698,0.1385,46.6964,31.7454,97.8231,81.48594993,,0.006,11.7816,0.0209,-0.0014,0.5036,1.5355,0.0835,21.8271,16.801,45.2652,97.8231,,391,655,145,255,146,582,86,789,473,,,0.0329,0.3365,0.0127,0.0211,0.0211,0.1298,0.0085,0.428,0.2794,,-9664,3054.8,158.8, , ,115.01,11.5327,24,17/7/2021 2:16:27 PM,
T7_plag3_rtoc,1 / 25 . ,,0.0489,16.3933,0.019,-0.0131,0.6313,2.0799,0.142,46.6193,31.9835,97.9041,81.32802367,,0.0406,11.7162,0.0114,-0.0102,0.4907,1.543,0.0856,21.7911,16.927,45.3086,97.9041,,392,658,150,273,150,596,85,775,468,,,0.0374,0.3356,0.0128,0.0223,0.0212,0.1305,0.0085,0.4276,0.2805,,-9664.3,3059.8,158.9, , ,120.02,11.5345,25,17/7/2021 2:22:44 PM,
T7_plag3_rtoc,1 / 26 . ,,0.0393,16.6656,0.0274,0.0093,0.6307,2.0774,0.1398,46.1676,31.8755,97.6325,81.5949689,,0.0326,11.9108,0.0164,0.0072,0.4902,1.5411,0.0843,21.58,16.8699,45.1,97.6325,,392,716,147,249,150,583,84,760,468,,,0.0364,0.3394,0.0127,0.0209,0.0211,0.13,0.0084,0.4251,0.28,,-9664.7,3064.8,159, , ,125.02,11.5232,26,17/7/2021 2:29:02 PM,
T7_plag3_rtoc,1 / 27 . ,,0.025,16.5192,0.0262,-0.006,0.6292,2.0497,0.1364,46.2016,31.9021,97.4833,81.66395383,,0.0208,11.8062,0.0157,-0.0046,0.489,1.5205,0.0822,21.5959,16.8839,45.0737,97.4833,,375,655,151,263,152,591,86,774,465,,,0.0336,0.3369,0.013,0.0217,0.0212,0.1295,0.0085,0.4255,0.2801,,-9665,3069.8,159.1, , ,130.02,11.496,27,17/7/2021 2:35:19 PM,
T7_plag3_rtoc,1 / 28 . ,,0.0309,16.4801,0.0226,-0.0032,0.6205,2.0315,0.1431,46.0513,32.0018,97.3786,81.7618187,,0.0257,11.7782,0.0136,-0.0025,0.4823,1.5071,0.0863,21.5256,16.9367,45.0257,97.3786,,392,650,148,258,149,616,84,738,465,,,0.0356,0.3364,0.0127,0.0214,0.021,0.1297,0.0085,0.4244,0.2806,,-9665.3,3074.7,159.2, , ,135.02,11.4818,28,17/7/2021 2:41:36 PM,
T7_plag3_rtoc,1 / 29 . ,,0.042,16.6358,0.0094,0.0125,0.6381,2.0993,0.1396,46.219,31.9088,97.7047,81.40988914,,0.0349,11.8895,0.0057,0.0097,0.496,1.5574,0.0842,21.604,16.8875,45.1359,97.7047,,360,693,151,245,149,541,85,732,465,,,0.0344,0.3388,0.0127,0.0207,0.0212,0.1294,0.0085,0.425,0.2801,,-9665.6,3079.7,159.2, , ,140.02,11.5294,29,17/7/2021 2:47:53 PM,
T7_plag3_rtoc,1 / 30 . ,,0.0099,16.4588,0.0309,0.0058,0.6272,2.0203,0.1406,46.396,32.1239,97.8132,81.82488729,,0.0082,11.763,0.0185,0.0045,0.4875,1.4987,0.0848,21.6867,17.0013,45.26,97.8132,,400,686,148,255,150,598,85,757,480,,,0.034,0.3367,0.0128,0.0214,0.0211,0.1288,0.0085,0.4263,0.2813,,-9665.9,3084.7,159.3, , ,145.02,11.5283,30,17/7/2021 2:54:07 PM,
T7_plag3_rtoc,1 / 31 . ,,0.0191,16.4417,0.0349,0.0253,0.6268,2.1537,0.1445,46.6861,32.3779,98.5099,80.83845605,,0.0158,11.7508,0.0209,0.0196,0.4872,1.5977,0.0871,21.8223,17.1357,45.5727,98.5099,,347,718,146,236,153,578,85,796,440,,,0.0307,0.3369,0.0127,0.0204,0.0213,0.1319,0.0086,0.4284,0.2822,,-9666.2,3089.7,159.4, , ,150.02,11.6041,31,17/7/2021 3:00:22 PM,
T7_plag3_rtoc,1 / 32 . ,,0.0302,16.7397,0.0176,-0.0059,0.6473,2.0045,0.1302,45.9134,32.0765,97.5535,82.19042293,,0.0251,11.9637,0.0105,-0.0046,0.5031,1.487,0.0785,21.4612,16.9762,45.0526,97.5535,,393,629,151,259,150,587,86,757,456,,,0.0356,0.3391,0.0128,0.0214,0.0214,0.1281,0.0085,0.4239,0.2809,,-9666.5,3094.7,159.5, , ,155.02,11.5182,32,17/7/2021 3:06:38 PM,
T7_plag3_rtoc,1 / 33 . ,,0.0486,17.0092,0.0117,-0.0034,0.6214,1.8915,0.1239,45.9211,32.1748,97.7987,83.2478843,,0.0403,12.1564,0.007,-0.0026,0.483,1.4032,0.0747,21.4647,17.0283,45.1437,97.7987,,351,682,150,257,152,571,87,775,485,,,0.0344,0.3429,0.0127,0.0213,0.0211,0.1244,0.0085,0.4241,0.2816,,-9666.8,3099.7,159.6, , ,160.02,11.559,33,17/7/2021 3:12:55 PM,
T7_plag3_rtoc,1 / 34 . ,,-0.0048,16.5541,0.0269,0.0066,0.6242,2.1079,0.1461,45.6832,32.1935,97.3377,81.27312227,,-0.004,11.8311,0.0161,0.0051,0.4852,1.5638,0.0881,21.3535,17.0382,44.9606,97.3377,,410,690,150,259,151,566,86,747,467,,,0.0332,0.3378,0.013,0.0218,0.0211,0.1303,0.0086,0.4229,0.2817,,-9667.1,3104.7,159.6, , ,165.02,11.4803,34,17/7/2021 3:19:11 PM,
T7_plag3_rtoc,1 / 35 . ,,0.0331,16.4315,0.0244,0.0016,0.6423,2.1956,0.1506,46.4088,31.852,97.7399,80.52849232,,0.0275,11.7435,0.0146,0.0013,0.4992,1.6288,0.0908,21.6927,16.8574,45.184,97.7399,,386,689,147,252,150,597,86,750,481,,,0.0353,0.3364,0.0127,0.021,0.0213,0.1337,0.0086,0.4263,0.2801,,-9667.4,3109.7,159.7, , ,170.02,11.5205,35,17/7/2021 3:25:26 PM,
T7_plag3_rtoc,1 / 36 . ,,0.0391,16.5807,0.0329,0.0183,0.6457,2.0965,0.1494,46.6671,31.7184,97.948,81.37985991,,0.0324,11.8501,0.0197,0.0142,0.5019,1.5553,0.0901,21.8134,16.7867,45.2841,97.948,,372,665,148,250,149,592,85,746,451,,,0.035,0.3378,0.0128,0.0213,0.0213,0.1308,0.0086,0.4272,0.279,,-9667.7,3114.7,159.8, , ,175.02,11.5553,36,17/7/2021 3:31:42 PM,
T7_plag3_rtoc,1 / 37 . ,,0.0352,16.2109,0.0388,-0.0027,0.6319,2.2513,0.1582,46.4917,31.6808,97.4961,79.91659976,,0.0292,11.5858,0.0233,-0.0021,0.4912,1.6701,0.0954,21.7315,16.7668,45.1049,97.4961,,363,675,144,256,148,547,85,736,466,,,0.0338,0.3337,0.0127,0.0212,0.0211,0.1336,0.0087,0.4265,0.2791,,-9668,3119.7,159.9, , ,180.02,11.4807,37,17/7/2021 3:37:59 PM,
T7_plag3_rtoc,1 / 38 . ,,0.0095,16.3494,0.0166,-0.0076,0.6329,2.2577,0.1504,46.2898,31.5949,97.2937,80.00742596,,0.0079,11.6848,0.01,-0.0059,0.492,1.6749,0.0907,21.6371,16.7214,44.9809,97.2937,,395,705,151,263,151,557,86,778,467,,,0.0335,0.3357,0.0128,0.0217,0.0212,0.1342,0.0086,0.426,0.2787,,-9668.3,3124.7,160, , ,185.02,11.4637,38,17/7/2021 3:44:16 PM,
T7_plag3_rtoc,1 / 39 . ,,0.014,16.3701,0.0565,0.0002,0.6165,2.2891,0.1678,46.4521,31.5903,97.5567,79.80597677,,0.0117,11.6996,0.0339,0.0002,0.4792,1.6982,0.1012,21.7129,16.7189,45.1009,97.5566,,396,634,144,255,151,582,84,759,458,,,0.034,0.3349,0.013,0.0212,0.021,0.1357,0.0087,0.4265,0.2786,,-9668.6,3129.6,160, , ,190.02,11.4945,39,17/7/2021 3:50:32 PM,
T7_plag3_rtoc,1 / 40 . ,,0.0446,16.2577,0.0303,0.0198,0.6193,2.248,0.1536,46.2838,31.8494,97.5065,79.9863212,,0.0371,11.6192,0.0182,0.0154,0.4814,1.6677,0.0926,21.6343,16.8561,45.0847,97.5065,,374,669,146,239,147,580,85,765,456,,,0.0356,0.3341,0.0127,0.0204,0.0209,0.1345,0.0086,0.4259,0.2798,,-9668.9,3134.6,160.1, , ,195.02,11.4853,40,17/7/2021 3:56:50 PM,
T7_plag3_rtoc,1 / 41 . ,,0.0437,16.102,0.0371,0.0214,0.6364,2.2603,0.1566,46.1148,31.6939,97.0662,79.74382921,,0.0363,11.508,0.0223,0.0166,0.4947,1.6768,0.0945,21.5553,16.7737,44.8881,97.0662,,359,696,146,248,150,592,87,789,466,,,0.0345,0.3327,0.0128,0.0212,0.0212,0.1352,0.0088,0.4254,0.2792,,-9669.2,3139.6,160.2, , ,200.03,11.4313,41,17/7/2021 4:03:05 PM,
T7_plag3_rtoc,1 / 42 . ,,0.016,16.7417,0.045,-0.0076,0.5665,1.962,0.1368,45.9152,32.0137,97.3892,82.50367814,,0.0133,11.9652,0.027,-0.0059,0.4403,1.4555,0.0825,21.462,16.943,45.0064,97.3892,,396,645,144,264,148,582,85,777,469,,,0.0343,0.3393,0.0127,0.0217,0.0203,0.1267,0.0085,0.4241,0.2806,,-9670.1,3154.2,160.4, , ,214.67,11.4923,42,17/7/2021 4:09:22 PM,
T7_plag3_rtoc,1 / 43 . ,,0.026,16.8073,0.0331,0.0259,0.5718,1.7184,0.1335,44.8054,32.3146,96.4359,84.3873185,,0.0216,12.0121,0.0198,0.02,0.4445,1.2748,0.0805,20.9432,17.1022,44.5172,96.4359,,388,691,147,239,154,550,86,778,448,,,0.0348,0.3407,0.0128,0.0207,0.0207,0.1186,0.0085,0.4189,0.2819,,-9671,3168.9,160.7, , ,229.31,11.3981,43,17/7/2021 4:15:36 PM,
T7_plag3_rtoc,1 / 44 . ,,0.0164,17.298,0.0246,0.006,0.5771,1.6136,0.1254,44.99,32.597,97.248,85.55779296,,0.0136,12.3628,0.0147,0.0047,0.4486,1.197,0.0756,21.0295,17.2517,44.8498,97.248,,381,671,145,256,149,564,86,825,466,,,0.0332,0.3459,0.0125,0.0215,0.0205,0.1159,0.0084,0.4203,0.2834,,-9671.9,3183.5,160.9, , ,243.96,11.5118,44,17/7/2021 4:21:54 PM,
T7_plag3_rtoc,1 / 45 . ,,0.0079,17.1306,0.0277,-0.0124,0.5778,1.6481,0.1226,44.8185,32.232,96.5526,85.17202169,,0.0066,12.2431,0.0166,-0.0096,0.4491,1.2226,0.0739,20.9494,17.0585,44.5424,96.5526,,378,678,148,269,150,556,86,775,469,,,0.032,0.3441,0.0128,0.022,0.0206,0.1167,0.0084,0.4188,0.2817,,-9672.8,3198.1,161.1, , ,258.60,11.4252,45,17/7/2021 4:28:09 PM,
T7_plag3_rtoc,1 / 46 . ,,0.03,9.4626,0.0163,-0.0175,0.4981,0.7144,0.0498,17.6894,11.6408,40.0838,87.98037852,,0.0249,6.7628,0.0097,-0.0135,0.3872,0.53,0.03,8.2685,6.1608,17.9234,40.0838,,303,555,128,244,140,410,67,481,312,,,0.0287,0.2476,0.011,0.0198,0.0191,0.0789,0.0063,0.2537,0.1619,,-9673.7,3212.7,161.4, , ,273.25,4.911,46,17/7/2021 4:34:27 PM,
T7_plag3_rtoc,1 / 47 . ,,0.0076,17.4564,0.0178,-0.0009,0.5589,1.5963,0.1271,44.8921,32.7859,97.4411,85.80188586,,0.0063,12.476,0.0107,-0.0007,0.4344,1.1842,0.0767,20.9838,17.3517,44.9182,97.4411,,369,711,150,257,150,551,85,786,472,,,0.0311,0.3483,0.0127,0.0213,0.0204,0.1149,0.0084,0.4194,0.2844,,-9674.6,3227.3,161.6, , ,287.89,11.5379,47,17/7/2021 4:40:43 PM,
T7_plag3_rtoc,1 / 48 . ,,0.0071,17.2477,0.0276,0,0.5601,1.5898,0.1262,44.3913,32.8065,96.7562,85.70479396,,0.0059,12.3268,0.0165,0,0.4354,1.1794,0.0761,20.7497,17.3626,44.6039,96.7562,,381,709,147,257,152,563,85,777,488,,,0.032,0.3459,0.0127,0.0214,0.0205,0.1151,0.0084,0.417,0.2848,,-9675.5,3241.9,161.8, , ,302.53,11.4526,48,17/7/2021 4:46:59 PM,
T7_plag3_rtoc,1 / 49 . ,,0.0095,17.5562,0.0364,-0.0098,0.5746,1.6171,0.1222,44.6109,32.4189,96.9359,85.71339448,,0.0079,12.5473,0.0218,-0.0076,0.4466,1.1997,0.0737,20.8523,17.1575,44.6368,96.9359,,377,665,146,265,151,509,86,776,478,,,0.032,0.3487,0.0128,0.0218,0.0206,0.1143,0.0084,0.4177,0.2828,,-9676.4,3256.5,162.1, , ,317.18,11.4915,49,17/7/2021 4:53:15 PM,
T7_plag3_rtoc,1 / 50 . ,,0.024,17.2634,0.0362,0.0052,0.5705,1.6325,0.1222,45.2159,32.4912,97.3611,85.38834373,,0.0199,12.3381,0.0217,0.0041,0.4434,1.2111,0.0737,21.1351,17.1957,44.9184,97.3611,,380,700,146,252,150,544,87,761,487,,,0.0339,0.3459,0.0128,0.0211,0.0205,0.1158,0.0084,0.4205,0.2831,,-9677.3,3271.2,162.3, , ,331.82,11.5224,50,17/7/2021 4:59:31 PM,
T7_plag3_rtoc,1 / 51 . ,,-0.0038,17.1889,0.0255,0.0038,0.5524,1.6505,0.1311,45.2107,32.442,97.2011,85.19653513,,-0.0032,12.2848,0.0153,0.0029,0.4294,1.2244,0.079,21.1327,17.1697,44.866,97.2011,,417,674,146,247,148,545,85,755,466,,,0.0338,0.3448,0.0126,0.0206,0.0202,0.1164,0.0084,0.4205,0.2826,,-9678.2,3285.8,162.5, , ,346.46,11.4962,51,17/7/2021 5:05:47 PM,
T7_plag3_rtoc,1 / 52 . ,,0.0076,17.2676,0.0323,0.0138,0.5594,1.5648,0.1288,44.3727,32.8176,96.7647,85.91185103,,0.0063,12.3411,0.0193,0.0107,0.4348,1.1609,0.0777,20.741,17.3685,44.6044,96.7647,,389,703,145,252,149,540,86,788,470,,,0.0328,0.346,0.0126,0.0213,0.0203,0.1136,0.0085,0.417,0.2846,,-9679.1,3300.4,162.8, , ,361.11,11.4564,52,17/7/2021 5:12:03 PM,
T7_plag3_rtoc,1 / 53 . ,,0.0174,17.196,0.0339,0.0052,0.5497,1.5784,0.1266,44.9496,32.7915,97.2483,85.75610723,,0.0144,12.2899,0.0203,0.0041,0.4273,1.1709,0.0763,21.0106,17.3546,44.8798,97.2483,,382,727,146,252,149,577,88,741,475,,,0.0333,0.3456,0.0127,0.0211,0.0202,0.1152,0.0086,0.4192,0.2845,,-9680,3315,163, , ,375.75,11.5032,53,17/7/2021 5:18:18 PM,
T7_plag4_rtoc,2 / 1 . ,,0.0066,16.0994,0.0437,0.0117,0.7066,2.3244,0.1686,45.9447,31.2647,96.5704,79.28570831,,0.0055,11.5062,0.0262,0.009,0.5493,1.7244,0.1017,21.4758,16.5466,44.6259,96.5704,,407,671,148,250,150,588,86,769,472,,,0.0342,0.3316,0.013,0.0211,0.022,0.1366,0.0088,0.4234,0.2767,,-14424,5393,288, , ,0.00,11.3827,54,17/7/2021 5:24:37 PM,
T7_plag4_rtoc,2 / 2 . ,,0.007,16.3494,0.034,0.0041,0.7288,2.2849,0.1308,45.4228,31.4342,96.396,79.81518015,,0.0058,11.6848,0.0204,0.0032,0.5665,1.695,0.0789,21.2318,16.6363,44.4733,96.396,,393,668,149,248,153,510,85,783,478,,,0.033,0.3344,0.013,0.0208,0.0223,0.1334,0.0084,0.4211,0.2777,,-14429,5393.2,288.1, , ,5.00,11.3796,55,17/7/2021 5:31:09 PM,
T7_plag4_rtoc,2 / 3 . ,,0.0348,16.3729,0.0305,0.0061,0.7118,2.0794,0.1242,45.9027,31.6117,96.874,81.31276102,,0.0289,11.7016,0.0183,0.0047,0.5533,1.5426,0.0749,21.4561,16.7302,44.7634,96.874,,369,652,146,251,151,575,85,760,456,,,0.0342,0.3345,0.0127,0.021,0.0221,0.1296,0.0083,0.423,0.2781,,-14434,5393.5,288.2, , ,10.00,11.4334,56,17/7/2021 5:37:25 PM,
T7_plag4_rtoc,2 / 4 . ,,0.0471,16.7964,0.0345,0.0167,0.7251,2.0576,0.1113,45.9374,31.9143,97.6404,81.85476115,,0.0391,12.0043,0.0207,0.0129,0.5636,1.5264,0.0671,21.4724,16.8904,45.0435,97.6404,,331,637,145,246,151,573,87,777,459,,,0.0328,0.3391,0.0127,0.0209,0.0222,0.129,0.0083,0.4233,0.2796,,-14439,5393.7,288.4, , ,15.00,11.5439,57,17/7/2021 5:43:41 PM,
T7_plag4_rtoc,2 / 5 . ,,0.04,16.6682,0.0444,0.0269,0.6925,2.0269,0.1123,45.7645,32.0095,97.3852,81.96398165,,0.0332,11.9127,0.0266,0.0208,0.5383,1.5037,0.0677,21.3916,16.9408,44.9499,97.3852,,349,677,145,246,150,563,86,750,473,,,0.0333,0.3382,0.0128,0.0212,0.0218,0.1278,0.0083,0.4223,0.2803,,-14444,5393.9,288.5, , ,20.01,11.5065,58,17/7/2021 5:49:58 PM,
T7_plag4_rtoc,2 / 6 . ,,0.0224,16.6221,0.0401,0.0051,0.6799,1.9485,0.114,45.8079,32.2142,97.4542,82.49985305,,0.0186,11.8797,0.0241,0.0039,0.5285,1.4455,0.0687,21.4118,17.0491,45.0242,97.4542,,390,673,146,256,151,564,86,764,486,,,0.0345,0.3376,0.0128,0.0215,0.0217,0.1256,0.0083,0.4228,0.2814,,-14449,5394.1,288.6, , ,25.01,11.5064,59,17/7/2021 5:56:14 PM,
T7_plag4_rtoc,2 / 7 . ,,0.0329,16.8118,0.0382,0.0003,0.6854,1.9122,0.112,45.695,32.1159,97.4037,82.93093729,,0.0273,12.0153,0.0229,0.0002,0.5328,1.4186,0.0675,21.3591,16.9971,44.9629,97.4037,,370,702,145,261,151,508,85,750,484,,,0.0341,0.3402,0.0127,0.0217,0.0218,0.1229,0.0082,0.4219,0.2808,,-14454,5394.4,288.7, , ,30.01,11.5129,60,17/7/2021 6:02:30 PM,
T7_plag4_rtoc,2 / 8 . ,,0.0252,16.5986,0.0299,0.0085,0.681,1.8624,0.1097,45.8676,32.5708,97.7535,83.12295273,,0.0209,11.8629,0.0179,0.0066,0.5293,1.3816,0.0661,21.4397,17.2378,45.1906,97.7535,,382,696,147,253,150,583,85,744,467,,,0.0342,0.3377,0.0128,0.0213,0.0217,0.1237,0.0082,0.423,0.2828,,-14459,5394.6,288.9, , ,35.01,11.5374,61,17/7/2021 6:08:46 PM,
T7_plag4_rtoc,2 / 9 . ,,0.0235,16.6397,0.0448,0.0133,0.6744,1.7769,0.1155,49.462,34.3018,103.052,83.80561019,,0.0195,11.8923,0.0269,0.0103,0.5243,1.3182,0.0696,23.1199,18.154,47.9171,103.052,,365,670,143,246,151,549,82,800,477,,,0.0326,0.3379,0.0127,0.0208,0.0217,0.1199,0.0081,0.441,0.291,,-14464,5394.8,289, , ,40.01,12.1105,62,17/7/2021 6:15:07 PM,
T7_plag4_rtoc,2 / 10 . ,,0.0219,16.0189,0.0546,0.0097,0.6516,1.5714,0.1154,31.468,23.9206,73.8321,84.92481445,,0.0182,11.4486,0.0327,0.0075,0.5065,1.1658,0.0696,14.709,12.6598,33.2145,73.8321,,365,644,148,251,147,582,85,651,417,,,0.0325,0.3301,0.0132,0.0211,0.0212,0.1158,0.0083,0.3449,0.2387,,-14469,5395.1,289.1, , ,45.01,8.9327,63,17/7/2021 6:21:23 PM,
T7_plag4_rtoc,2 / 11 . ,,0.0137,17.1351,0.0374,0.0043,0.6475,1.8613,0.1109,45.786,32.2438,97.84,83.57263741,,0.0114,12.2463,0.0224,0.0034,0.5033,1.3808,0.0669,21.4016,17.0648,45.1391,97.84,,419,691,144,260,152,620,86,765,472,,,0.0359,0.3437,0.0127,0.0217,0.0214,0.125,0.0083,0.4225,0.2813,,-14474,5395.3,289.2, , ,50.02,11.5738,64,17/7/2021 6:27:40 PM,
T7_plag4_rtoc,2 / 12 . ,,0.0138,17.1775,0.0384,0.0106,0.6315,1.7686,0.1096,44.5126,32.3451,96.6077,84.29477019,,0.0115,12.2766,0.023,0.0082,0.4908,1.3121,0.0661,20.8064,17.1184,44.4946,96.6077,,396,701,144,258,151,570,85,765,465,,,0.034,0.3443,0.0127,0.0218,0.0212,0.1206,0.0082,0.4164,0.2818,,-14478.9,5395.5,289.4, , ,55.02,11.4424,65,17/7/2021 6:33:56 PM,
T7_plag4_rtoc,2 / 13 . ,,0.0245,17.3354,0.0213,-0.0008,0.6344,1.5796,0.0996,44.8508,32.5911,97.136,85.84521291,,0.0204,12.3895,0.0128,-0.0006,0.4931,1.1718,0.06,20.9644,17.2486,44.7759,97.136,,370,713,152,269,149,579,85,784,457,,,0.0331,0.3462,0.013,0.0224,0.0211,0.1152,0.0081,0.4183,0.2828,,-14483.9,5395.7,289.5, , ,60.02,11.5082,66,17/7/2021 6:40:12 PM,
T7_plag4_rtoc,2 / 14 . ,,0.0129,17.7656,0.0116,0.0168,0.6248,1.3757,0.0863,43.7967,33.1507,96.8411,87.70962552,,0.0107,12.697,0.0069,0.013,0.4857,1.0205,0.0521,20.4718,17.5448,44.5387,96.8411,,385,720,150,242,148,566,85,759,467,,,0.033,0.3511,0.0127,0.0206,0.021,0.1083,0.008,0.413,0.2857,,-14488.9,5396,289.6, , ,65.02,11.501,67,17/7/2021 6:46:30 PM,
T7_plag4_rtoc,2 / 15 . ,,-0.0055,17.8485,0.0108,0.0057,0.604,1.251,0.0782,44.2973,33.5954,97.6853,88.74435644,,-0.0046,12.7562,0.0065,0.0044,0.4695,0.928,0.0471,20.7057,17.7801,44.9923,97.6853,,412,734,151,248,148,501,86,772,483,,,0.0333,0.3522,0.0127,0.0208,0.0207,0.1018,0.008,0.4157,0.2879,,-14493.9,5396.2,289.7, , ,70.02,11.5923,68,17/7/2021 6:52:46 PM,
